XX,Start,End,Term,Ontology,Identifier,Test_no
00000,31693,31710,Estrogen Receptor,Gene,2099,479
00000,31733,31738,Human,Species,9606,479
00000,31844,31857,17b-estradiol,Chemical,MESH:D020381,479
00000,27,36,Mammalian,Species,9606,487
00000,73,77,442E,Chemical,487
00000,315,320,human,Species,9606,487
00000,344,362,skin sensitisation,Disease,MESH:D012871,487
00000,525,528,AOP,Chemical,MESH:C111989,487
00000,554,572,Skin sensitisation,Disease,MESH:D012871,487
00000,850,853,AOP,Chemical,MESH:C111989,487
00000,863,868,human,Species,9606,487
00000,922,926,U937,CellLine,CVCL:0007,487
00000,958,962,SENS,Gene,284252,487
00000,977,990,Interleukin-8,Gene,3576,487
00000,1014,1018,IL-8,Gene,3576,487
00000,1368,1372,CD54,Gene,3383,487
00000,1374,1378,CD86,Gene,942,487
00000,1398,1402,IL-8,Gene,3576,487
00000,1484,1488,SENS,Gene,284252,487
00000,1598,1610,fluorochrome,Chemical,MESH:D005456,487
00000,1637,1641,IL-8,Gene,3576,487
00000,1668,1672,IL-8,Gene,3576,487
00000,1771,1775,IL-8,Gene,3576,487
00000,2041,2050,Mammalian,Species,9606,487
00000,2803,2810,mitosis,Disease,OMIM:604588,487
00000,3001,3008,mitosis,Disease,OMIM:604588,487
00000,3066,3071,Human,Species,9606,487
00000,3373,3378,human,Species,9606,487
00000,3510,3515,human,Species,9606,487
00000,4388,4392,IL-2,Gene,3558,487
00000,4441,4445,IL-2,Gene,3558,487
00000,4752,4756,IL-2,Gene,3558,487
00000,4758,4763,IFN-g,Gene,3458,487
00000,4768,4773,GAPDH,Gene,2597,487
00000,4985,4989,Nrf2,Gene,4780,487
00000,5053,5058,human,Species,9606,487
00000,5082,5100,skin sensitisation,Disease,MESH:D012871,487
00000,5141,5159,Skin sensitisation,Disease,MESH:D012871,487
00000,5420,5424,Nrf2,Gene,4780,487
00000,5627,5645,skin sensitisation,Disease,MESH:D012871,487
00000,5926,5930,Nrf2,Gene,4780,487
00000,6275,6279,Nrf2,Gene,4780,487
00000,6493,6497,Nrf2,Gene,4780,487
00000,6618,6622,Nrf2,Gene,4780,487
00000,6855,6864,Mammalian,Species,9606,487
00000,7026,7035,mammalian,Species,9606,487
00000,7051,7073,Structural aberrations,Disease,MESH:D002869,487
00000,7146,7155,Mammalian,Species,9606,487
00000,7908,7915,mitosis,Disease,OMIM:604588,487
00000,8106,8113,mitosis,Disease,OMIM:604588,487
00000,8141,8150,Mammalian,Species,9606,487
00000,8312,8321,mammalian,Species,9606,487
00000,8337,8359,Structural aberrations,Disease,MESH:D002869,487
00000,8432,8441,Mammalian,Species,9606,487
00000,9194,9201,mitosis,Disease,OMIM:604588,487
00000,9392,9399,mitosis,Disease,OMIM:604588,487
00000,9785,9794,Mammalian,Species,9606,487
00000,9955,9964,mammalian,Species,9606,487
00000,9980,10002,Structural aberrations,Disease,MESH:D002869,487
00000,10140,10153,Guideline 435,Chemical,MESH:C002099,487
00000,10608,10617,Mammalian,Species,9606,487
00000,10654,10663,mammalian,Species,9606,487
00000,10836,10845,thymidine,Chemical,MESH:D013936,487
00000,10862,10897,hypoxanthine-guanine phosphoribosyl,Chemical,MESH:D007042,487
00000,10911,10915,HPRT,Gene,3251,487
00000,10937,10967,xanthineguanine phosphoribosyl,Chemical,MESH:C003130,487
00000,10996,11000,HPRT,Gene,3251,487
00000,11095,11108,Phototoxicity,Disease,MESH:D017484,487
00000,11125,11130,Human,Species,9606,487
00000,11141,11184,Phototoxicity test methodSkin phototoxicity,Disease,MESH:D017484,487
00000,11398,11403,human,Species,9606,487
00000,11414,11427,phototoxicity,Disease,MESH:D017484,487
00000,11466,11476,phototoxic,Disease,MESH:D017484,487
00000,11549,11554,human,Species,9606,487
00000,11630,11643,Phototoxicity,Disease,MESH:D017484,487
00000,11863,11873,phototoxic,Disease,MESH:D017484,487
00000,12032,12037,Human,Species,9606,487
00000,12339,12344,human,Species,9606,487
00000,12476,12481,human,Species,9606,487
00000,13281,13294,Phototoxicity,Disease,MESH:D017484,487
00000,13356,13368,cytotoxicity,Disease,MESH:D064420,487
00000,13540,13545,Human,Species,9606,487
00000,13846,13851,human,Species,9606,487
00000,13983,13988,human,Species,9606,487
00000,14858,14863,Human,Species,9606,487
00000,15559,15581,defines skin corrosion,Disease,MESH:D012871,487
00000,15714,15728,skin corrosion,Disease,MESH:D012871,487
00000,15744,15749,human,Species,9606,487
00000,16343,16348,Human,Species,9606,487
00000,16417,16422,human,Species,9606,487
00000,16446,16460,skin corrosion,Disease,MESH:D012871,487
00000,16501,16515,Skin corrosion,Disease,MESH:D012871,487
00000,16598,16606,necrosis,Disease,MESH:D009336,487
00000,16754,16763,Mammalian,Species,9606,487
00000,16799,16803,Hprt,Gene,3251,487
00000,16831,16840,mammalian,Species,9606,487
00000,16995,17030,hypoxanthine-guanine phosphoribosyl,Chemical,MESH:D007042,487
00000,17044,17048,HPRT,Gene,3251,487
00000,17073,17103,xanthineguanine phosphoribosyl,Chemical,MESH:C003130,487
00000,17128,17132,HPRT,Gene,3251,487
00000,17227,17236,Mammalian,Species,9606,487
00000,17272,17281,Thymidine,Chemical,MESH:D013936,487
00000,17306,17315,mammalian,Species,9606,487
00000,17448,17457,mammalian,Species,9606,487
00000,17546,17550,7.2C,CellLine,CVCL:J025,487
00000,17565,17570,mouse,Species,10090,487
00000,17571,17579,lymphoma,Disease,MESH:D008223,487
00000,17587,17590,MLA,Chemical,MESH:C521086,487
00000,17752,17761,Mammalian,Species,9606,487
00000,17797,17801,Hprt,Gene,3251,487
00000,17829,17838,mammalian,Species,9606,487
00000,17993,18028,hypoxanthine-guanine phosphoribosyl,Chemical,MESH:D007042,487
00000,18042,18046,HPRT,Gene,3251,487
00000,18071,18101,xanthineguanine phosphoribosyl,Chemical,MESH:C003130,487
00000,18126,18130,HPRT,Gene,3251,487
00000,18225,18239,skin corrosion,Disease,MESH:D012871,487
00000,18255,18260,human,Species,9606,487
00000,18824,18833,Mammalian,Species,9606,487
00000,18869,18878,Thymidine,Chemical,MESH:D013936,487
00000,18903,18912,mammalian,Species,9606,487
00000,19045,19054,mammalian,Species,9606,487
00000,19143,19147,7.2C,CellLine,CVCL:J025,487
00000,19162,19167,mouse,Species,10090,487
00000,19168,19176,lymphoma,Disease,MESH:D008223,487
00000,19184,19187,MLA,Chemical,MESH:C521086,487
00000,19453,19458,human,Species,9606,487
00000,19475,19489,skin corrosion,Disease,MESH:D012871,487
00000,19510,19513,rat,Species,10116,487
00000,19884,19889,Human,Species,9606,487
00000,19958,19963,human,Species,9606,487
00000,19987,20001,skin corrosion,Disease,MESH:D012871,487
00000,20042,20056,Skin corrosion,Disease,MESH:D012871,487
00000,20139,20147,necrosis,Disease,MESH:D009336,487
00000,20406,20411,human,Species,9606,487
00000,20435,20449,skin corrosion,Disease,MESH:D012871,487
00000,20490,20504,Skin corrosion,Disease,MESH:D012871,487
00000,20587,20595,necrosis,Disease,MESH:D009336,487
00000,20798,20807,Mammalian,Species,9606,487
00000,20859,20872,Guideline 479,Chemical,MESH:C000596309,487
00000,20938,20947,Mammalian,Species,9606,487
00000,21101,21118,Estrogen Receptor,Gene,2099,487
00000,21293,21310,Estrogen Receptor,Gene,2099,487
00000,21445,21462,estrogen receptor,Gene,2099,487
00000,21693,21706,ERa-HeLa-9903,CellLine,CVCL:2485,487
00000,21733,21738,human,Species,9606,487
00000,21748,21753,tumor,Disease,MESH:D009369,487
00000,21763,21766,BG1,CellLine,CVCL:6570,487
00000,21792,21795,BG1,CellLine,CVCL:6570,487
00000,21800,21802,E2,CellLine,CVCL:6769,487
00000,21829,21834,human,Species,9606,487
00000,21835,21857,ovarian adenocarcinoma,Disease,MESH:D010051,487
00000,22822,22839,Estrogen Receptor,Gene,2099,487
00000,23014,23031,Estrogen Receptor,Gene,2099,487
00000,23166,23183,estrogen receptor,Gene,2099,487
00000,23414,23427,ERa-HeLa-9903,CellLine,CVCL:2485,487
00000,23454,23459,human,Species,9606,487
00000,23469,23474,tumor,Disease,MESH:D009369,487
00000,23484,23487,BG1,CellLine,CVCL:6570,487
00000,23513,23516,BG1,CellLine,CVCL:6570,487
00000,23521,23523,E2,CellLine,CVCL:6769,487
00000,23550,23555,human,Species,9606,487
00000,23556,23578,ovarian adenocarcinoma,Disease,MESH:D010051,487
00000,24499,24512,rainbow trout,Species,8022,487
00000,24638,24651,rainbow trout,Species,8022,487
00000,24654,24673,Oncorhynchus mykiss,Species,8022,487
00000,25408,25421,rainbow trout,Species,8022,487
00000,25501,25514,rainbow trout,Species,8022,487
00000,25517,25536,Oncorhynchus mykiss,Species,8022,487
00000,26319,26336,Estrogen Receptor,Gene,100136026,487
00000,26496,26513,Estrogen Receptor,Gene,100136026,487
00000,26626,26643,estrogen receptor,Gene,100136026,487
00000,26858,26871,ERa-HeLa-9903,CellLine,CVCL:2485,487
00000,26898,26903,human,Species,9606,487
00000,26913,26918,tumor,Disease,MESH:D009369,487
00000,26928,26931,BG1,CellLine,CVCL:6570,487
00000,26957,26960,BG1,CellLine,CVCL:6570,487
00000,26965,26967,E2,CellLine,CVCL:6769,487
00000,26994,26999,human,Species,9606,487
00000,27000,27022,ovarian adenocarcinoma,Disease,MESH:D010051,487
00000,27854,27863,Mammalian,Species,9606,487
00000,27924,27937,Guideline 482,Chemical,MESH:C056814,487
00000,28011,28020,Mammalian,Species,9606,487
00000,28443,28453,eye damage,Disease,MESH:D005131,487
00000,28508,28522,eye irritation,Disease,MESH:D005128,487
00000,28534,28544,eye damage,Disease,MESH:D005131,487
00000,29689,29701,cytotoxicity,Disease,MESH:D064420,487
00000,29806,29810,SIRC,CellLine,CVCL:2724,487
00000,29841,29854,polycarbonate,Chemical,MESH:C028237,487
00000,29918,29930,cytotoxicity,Disease,MESH:D064420,487
00000,29987,29991,SIRC,CellLine,CVCL:2724,487
00000,30100,30113,ocular damage,Disease,MESH:D009422,487
00000,30319,30353,Thiazolyl Blue Tetrazolium Bromide,Chemical,MESH:C022616,487
00000,30859,30864,Human,Species,9606,487
00000,30877,30894,Estrogen Receptor,Gene,2099,487
00000,31068,31073,human,Species,9606,487
00000,31128,31145,estrogen receptor,Gene,2099,487
00000,31283,31300,estrogen receptor,Gene,2099,487
00000,31508,31525,Estrogen Receptor,Gene,2099,487
00000,31565,31570,Human,Species,9606,487
00000,31655,31672,Estrogen Receptor,Gene,2099,487
00000,31695,31700,Human,Species,9606,487
00000,31806,31819,17b-estradiol,Chemical,MESH:D020381,487
00000,55,60,Human,Species,9606,493
00000,73,90,Estrogen Receptor,Gene,2099,493
00000,172,176,442E,Chemical,493
00000,414,419,human,Species,9606,493
00000,443,461,skin sensitisation,Disease,MESH:D012871,493
00000,624,627,AOP,Chemical,MESH:C111989,493
00000,653,671,Skin sensitisation,Disease,MESH:D012871,493
00000,949,952,AOP,Chemical,MESH:C111989,493
00000,962,967,human,Species,9606,493
00000,1021,1025,U937,CellLine,CVCL:0007,493
00000,1057,1061,SENS,Gene,284252,493
00000,1076,1089,Interleukin-8,Gene,3576,493
00000,1113,1117,IL-8,Gene,3576,493
00000,1467,1471,CD54,Gene,3383,493
00000,1473,1477,CD86,Gene,942,493
00000,1497,1501,IL-8,Gene,3576,493
00000,1583,1587,SENS,Gene,284252,493
00000,1697,1709,fluorochrome,Chemical,MESH:D005456,493
00000,1736,1740,IL-8,Gene,3576,493
00000,1767,1771,IL-8,Gene,3576,493
00000,1870,1874,IL-8,Gene,3576,493
00000,2140,2149,Mammalian,Species,9606,493
00000,2902,2909,mitosis,Disease,OMIM:604588,493
00000,3100,3107,mitosis,Disease,OMIM:604588,493
00000,3165,3170,Human,Species,9606,493
00000,3472,3477,human,Species,9606,493
00000,3609,3614,human,Species,9606,493
00000,4487,4491,IL-2,Gene,3558,493
00000,4540,4544,IL-2,Gene,3558,493
00000,4851,4855,IL-2,Gene,3558,493
00000,4857,4862,IFN-g,Gene,3458,493
00000,4867,4872,GAPDH,Gene,2597,493
00000,5084,5088,Nrf2,Gene,4780,493
00000,5152,5157,human,Species,9606,493
00000,5181,5199,skin sensitisation,Disease,MESH:D012871,493
00000,5240,5258,Skin sensitisation,Disease,MESH:D012871,493
00000,5519,5523,Nrf2,Gene,4780,493
00000,5726,5744,skin sensitisation,Disease,MESH:D012871,493
00000,6025,6029,Nrf2,Gene,4780,493
00000,6374,6378,Nrf2,Gene,4780,493
00000,6592,6596,Nrf2,Gene,4780,493
00000,6717,6721,Nrf2,Gene,4780,493
00000,6954,6963,Mammalian,Species,9606,493
00000,7125,7134,mammalian,Species,9606,493
00000,7150,7172,Structural aberrations,Disease,MESH:D002869,493
00000,7245,7254,Mammalian,Species,9606,493
00000,8007,8014,mitosis,Disease,OMIM:604588,493
00000,8205,8212,mitosis,Disease,OMIM:604588,493
00000,8240,8249,Mammalian,Species,9606,493
00000,8411,8420,mammalian,Species,9606,493
00000,8436,8458,Structural aberrations,Disease,MESH:D002869,493
00000,8531,8540,Mammalian,Species,9606,493
00000,9293,9300,mitosis,Disease,OMIM:604588,493
00000,9491,9498,mitosis,Disease,OMIM:604588,493
00000,9884,9893,Mammalian,Species,9606,493
00000,10054,10063,mammalian,Species,9606,493
00000,10079,10101,Structural aberrations,Disease,MESH:D002869,493
00000,10239,10252,Guideline 435,Chemical,MESH:C002099,493
00000,10707,10716,Mammalian,Species,9606,493
00000,10753,10762,mammalian,Species,9606,493
00000,10935,10944,thymidine,Chemical,MESH:D013936,493
00000,10961,10996,hypoxanthine-guanine phosphoribosyl,Chemical,MESH:D007042,493
00000,11010,11014,HPRT,Gene,3251,493
00000,11036,11066,xanthineguanine phosphoribosyl,Chemical,MESH:C003130,493
00000,11095,11099,HPRT,Gene,3251,493
00000,11194,11207,Phototoxicity,Disease,MESH:D017484,493
00000,11224,11229,Human,Species,9606,493
00000,11240,11283,Phototoxicity test methodSkin phototoxicity,Disease,MESH:D017484,493
00000,11497,11502,human,Species,9606,493
00000,11513,11526,phototoxicity,Disease,MESH:D017484,493
00000,11565,11575,phototoxic,Disease,MESH:D017484,493
00000,11648,11653,human,Species,9606,493
00000,11729,11742,Phototoxicity,Disease,MESH:D017484,493
00000,11962,11972,phototoxic,Disease,MESH:D017484,493
00000,12131,12136,Human,Species,9606,493
00000,12438,12443,human,Species,9606,493
00000,12575,12580,human,Species,9606,493
00000,13380,13393,Phototoxicity,Disease,MESH:D017484,493
00000,13455,13467,cytotoxicity,Disease,MESH:D064420,493
00000,13639,13644,Human,Species,9606,493
00000,13945,13950,human,Species,9606,493
00000,14082,14087,human,Species,9606,493
00000,14957,14962,Human,Species,9606,493
00000,15658,15680,defines skin corrosion,Disease,MESH:D012871,493
00000,15813,15827,skin corrosion,Disease,MESH:D012871,493
00000,15843,15848,human,Species,9606,493
00000,16442,16447,Human,Species,9606,493
00000,16516,16521,human,Species,9606,493
00000,16545,16559,skin corrosion,Disease,MESH:D012871,493
00000,16600,16614,Skin corrosion,Disease,MESH:D012871,493
00000,16697,16705,necrosis,Disease,MESH:D009336,493
00000,16853,16862,Mammalian,Species,9606,493
00000,16898,16902,Hprt,Gene,3251,493
00000,16930,16939,mammalian,Species,9606,493
00000,17094,17129,hypoxanthine-guanine phosphoribosyl,Chemical,MESH:D007042,493
00000,17143,17147,HPRT,Gene,3251,493
00000,17172,17202,xanthineguanine phosphoribosyl,Chemical,MESH:C003130,493
00000,17227,17231,HPRT,Gene,3251,493
00000,17326,17335,Mammalian,Species,9606,493
00000,17371,17380,Thymidine,Chemical,MESH:D013936,493
00000,17405,17414,mammalian,Species,9606,493
00000,17547,17556,mammalian,Species,9606,493
00000,17645,17649,7.2C,CellLine,CVCL:J025,493
00000,17664,17669,mouse,Species,10090,493
00000,17670,17678,lymphoma,Disease,MESH:D008223,493
00000,17686,17689,MLA,Chemical,MESH:C521086,493
00000,17851,17860,Mammalian,Species,9606,493
00000,17896,17900,Hprt,Gene,3251,493
00000,17928,17937,mammalian,Species,9606,493
00000,18092,18127,hypoxanthine-guanine phosphoribosyl,Chemical,MESH:D007042,493
00000,18141,18145,HPRT,Gene,3251,493
00000,18170,18200,xanthineguanine phosphoribosyl,Chemical,MESH:C003130,493
00000,18225,18229,HPRT,Gene,3251,493
00000,18324,18338,skin corrosion,Disease,MESH:D012871,493
00000,18354,18359,human,Species,9606,493
00000,18923,18932,Mammalian,Species,9606,493
00000,18968,18977,Thymidine,Chemical,MESH:D013936,493
00000,19002,19011,mammalian,Species,9606,493
00000,19144,19153,mammalian,Species,9606,493
00000,19242,19246,7.2C,CellLine,CVCL:J025,493
00000,19261,19266,mouse,Species,10090,493
00000,19267,19275,lymphoma,Disease,MESH:D008223,493
00000,19283,19286,MLA,Chemical,MESH:C521086,493
00000,19552,19557,human,Species,9606,493
00000,19574,19588,skin corrosion,Disease,MESH:D012871,493
00000,19609,19612,rat,Species,10116,493
00000,19983,19988,Human,Species,9606,493
00000,20057,20062,human,Species,9606,493
00000,20086,20100,skin corrosion,Disease,MESH:D012871,493
00000,20141,20155,Skin corrosion,Disease,MESH:D012871,493
00000,20238,20246,necrosis,Disease,MESH:D009336,493
00000,20505,20510,human,Species,9606,493
00000,20534,20548,skin corrosion,Disease,MESH:D012871,493
00000,20589,20603,Skin corrosion,Disease,MESH:D012871,493
00000,20686,20694,necrosis,Disease,MESH:D009336,493
00000,20897,20906,Mammalian,Species,9606,493
00000,20958,20971,Guideline 479,Chemical,MESH:C000596309,493
00000,21037,21046,Mammalian,Species,9606,493
00000,21200,21217,Estrogen Receptor,Gene,2099,493
00000,21392,21409,Estrogen Receptor,Gene,2099,493
00000,21544,21561,estrogen receptor,Gene,2099,493
00000,21792,21805,ERa-HeLa-9903,CellLine,CVCL:2485,493
00000,21832,21837,human,Species,9606,493
00000,21847,21852,tumor,Disease,MESH:D009369,493
00000,21862,21865,BG1,CellLine,CVCL:6570,493
00000,21891,21894,BG1,CellLine,CVCL:6570,493
00000,21899,21901,E2,CellLine,CVCL:6769,493
00000,21928,21933,human,Species,9606,493
00000,21934,21956,ovarian adenocarcinoma,Disease,MESH:D010051,493
00000,22921,22938,Estrogen Receptor,Gene,2099,493
00000,23113,23130,Estrogen Receptor,Gene,2099,493
00000,23265,23282,estrogen receptor,Gene,2099,493
00000,23513,23526,ERa-HeLa-9903,CellLine,CVCL:2485,493
00000,23553,23558,human,Species,9606,493
00000,23568,23573,tumor,Disease,MESH:D009369,493
00000,23583,23586,BG1,CellLine,CVCL:6570,493
00000,23612,23615,BG1,CellLine,CVCL:6570,493
00000,23620,23622,E2,CellLine,CVCL:6769,493
00000,23649,23654,human,Species,9606,493
00000,23655,23677,ovarian adenocarcinoma,Disease,MESH:D010051,493
00000,24598,24611,rainbow trout,Species,8022,493
00000,24737,24750,rainbow trout,Species,8022,493
00000,24753,24772,Oncorhynchus mykiss,Species,8022,493
00000,25507,25520,rainbow trout,Species,8022,493
00000,25600,25613,rainbow trout,Species,8022,493
00000,25616,25635,Oncorhynchus mykiss,Species,8022,493
00000,26418,26435,Estrogen Receptor,Gene,100136026,493
00000,26595,26612,Estrogen Receptor,Gene,100136026,493
00000,26725,26742,estrogen receptor,Gene,100136026,493
00000,26957,26970,ERa-HeLa-9903,CellLine,CVCL:2485,493
00000,26997,27002,human,Species,9606,493
00000,27012,27017,tumor,Disease,MESH:D009369,493
00000,27027,27030,BG1,CellLine,CVCL:6570,493
00000,27056,27059,BG1,CellLine,CVCL:6570,493
00000,27064,27066,E2,CellLine,CVCL:6769,493
00000,27093,27098,human,Species,9606,493
00000,27099,27121,ovarian adenocarcinoma,Disease,MESH:D010051,493
00000,27953,27962,Mammalian,Species,9606,493
00000,28023,28036,Guideline 482,Chemical,MESH:C056814,493
00000,28110,28119,Mammalian,Species,9606,493
00000,28542,28552,eye damage,Disease,MESH:D005131,493
00000,28607,28621,eye irritation,Disease,MESH:D005128,493
00000,28633,28643,eye damage,Disease,MESH:D005131,493
00000,29788,29800,cytotoxicity,Disease,MESH:D064420,493
00000,29905,29909,SIRC,CellLine,CVCL:2724,493
00000,29940,29953,polycarbonate,Chemical,MESH:C028237,493
00000,30017,30029,cytotoxicity,Disease,MESH:D064420,493
00000,30086,30090,SIRC,CellLine,CVCL:2724,493
00000,30199,30212,ocular damage,Disease,MESH:D009422,493
00000,30418,30452,Thiazolyl Blue Tetrazolium Bromide,Chemical,MESH:C022616,493
00000,30958,30963,Human,Species,9606,493
00000,30976,30993,Estrogen Receptor,Gene,2099,493
00000,31167,31172,human,Species,9606,493
00000,31227,31244,estrogen receptor,Gene,2099,493
00000,31382,31399,estrogen receptor,Gene,2099,493
00000,31607,31624,Estrogen Receptor,Gene,2099,493
00000,31664,31669,Human,Species,9606,493
00000,31754,31771,Estrogen Receptor,Gene,2099,493
00000,31794,31799,Human,Species,9606,493
00000,31905,31918,17b-estradiol,Chemical,MESH:D020381,493
00000,44,48,IL-2,Gene,3558,444A
00000,72,76,442E,Chemical,444A
00000,314,319,human,Species,9606,444A
